date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:04:30	3432/3432	---MCZ	200	added ('OK')	font/ttf	etag:W/%22d68-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoportfolio-7.ttf?r34dny	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoportfolio-788d7.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:31	3508/3508	---M--	200	added ('OK')	font/woff	etag:%22db4-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoportfolio-7.woff?r34dny	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoportfolio-788d7.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:31	11032/11032	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b18-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoportfolio-7.svg?r34dny	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoportfolio-788d7.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:32	4296/4296	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2210c8-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits.eot?6woqpa	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits0ef6.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:32	4132/4132	---MCZ	200	added ('OK')	font/ttf	etag:W/%221024-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits.ttf?6woqpa	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits0ef6.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:32	4208/4208	---M--	200	added ('OK')	font/woff	etag:%221070-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits.woff?6woqpa	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits0ef6.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:33	14214/14214	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223786-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits.svg?6woqpa	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icobenefits0ef6.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:33	4304/4304	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2210d0-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism.eot?eyoexc	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautismc94a.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:34	4140/4140	---MCZ	200	added ('OK')	font/ttf	etag:W/%22102c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism.ttf?eyoexc	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautismc94a.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:34	4216/4216	---M--	200	added ('OK')	font/woff	etag:%221078-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism.woff?eyoexc	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautismc94a.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:35	13985/13985	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2236a1-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism.svg?eyoexc	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautismc94a.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:35	4820/4820	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212d4-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible.eot?54r9bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible4d4e.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:35	4656/4656	---MCZ	200	added ('OK')	font/ttf	etag:W/%221230-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible.ttf?54r9bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible4d4e.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:36	4732/4732	---M--	200	added ('OK')	font/woff	etag:%22127c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible.woff?54r9bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible4d4e.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:36	16733/16733	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22415d-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible.svg?54r9bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoautism-compatible4d4e.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:37	3292/3292	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22cdc-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin.eot?sn3pny	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin64d4.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:37	3128/3128	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c38-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin.ttf?sn3pny	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin64d4.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:37	3204/3204	---M--	200	added ('OK')	font/woff	etag:%22c84-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin.woff?sn3pny	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin64d4.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:38	9304/9304	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222458-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin.svg?sn3pny	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icogivegrin64d4.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:38	6244/6244	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221864-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons.eot?8reaob	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons5b08.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:39	6080/6080	---MCZ	200	added ('OK')	font/ttf	etag:W/%2217c0-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons.ttf?8reaob	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons5b08.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:39	6156/6156	---M--	200	added ('OK')	font/woff	etag:%22180c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons.woff?8reaob	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons5b08.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:40	13549/13549	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2234ed-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons.svg?8reaob	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/pro-web-app-dev-icons5b08.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:40	5004/5004	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22138c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda.eot?cz0thm	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda0fc5.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:41	4840/4840	---MCZ	200	added ('OK')	font/ttf	etag:W/%2212e8-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda.ttf?cz0thm	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda0fc5.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:41	4916/4916	---M--	200	added ('OK')	font/woff	etag:%221334-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda.woff?cz0thm	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda0fc5.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:41	17358/17358	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243ce-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda.svg?cz0thm	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icoaseda0fc5.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:42	6080/6080	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2217c0-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare.eot?fm9b97	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare20ae.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:42	5916/5916	---MCZ	200	added ('OK')	font/ttf	etag:W/%22171c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare.ttf?fm9b97	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare20ae.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:43	5992/5992	---M--	200	added ('OK')	font/woff	etag:%221768-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare.woff?fm9b97	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare20ae.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:43	16043/16043	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223eab-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare.svg?fm9b97	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icohealthcare20ae.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:44	2252/2252	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228cc-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology.eot?t5m4bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology0908.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:44	2044/2044	---MCZ	200	added ('OK')	font/ttf	etag:W/%227fc-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology.ttf?t5m4bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology0908.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:44	2120/2120	---M--	200	added ('OK')	font/woff	etag:%22848-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology.woff?t5m4bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology0908.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:45	4630/4630	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221216-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology.svg?t5m4bv	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-technology0908.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:45	13564/13564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2234fc-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm.eot?v2p9mu	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm1731.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:46	13384/13384	---MCZ	200	added ('OK')	font/ttf	etag:W/%223448-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm.ttf?v2p9mu	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm1731.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:46	13460/13460	---M--	200	added ('OK')	font/woff	etag:%223494-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm.woff?v2p9mu	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm1731.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:47	46809/46809	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6d9-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm.svg?v2p9mu	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-ppm1731.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:47	38408/38408	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%229608-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new.eot?4ylatj	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new1594.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:48	38228/38228	---MCZ	200	added ('OK')	font/ttf	etag:W/%229554-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new.ttf?4ylatj	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new1594.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:48	38304/38304	---M--	200	added ('OK')	font/woff	etag:%2295a0-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new.woff?4ylatj	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new1594.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:49	153980/153980	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222597c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new.svg?4ylatj	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-new1594.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:49	56560/56560	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dcf0-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello.eot?67566677	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello941a.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:50	0/0	---M--	200	added ('OK')	font/woff2	etag:%220-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello.woff2?67566677	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello941a.woff2	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:50	31640/31640	---M--	200	added ('OK')	font/woff	etag:%227b98-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello.woff?67566677	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello941a.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:51	56392/56392	---MCZ	200	added ('OK')	font/ttf	etag:W/%22dc48-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello.ttf?67566677	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello941a.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:51	73811/73811	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212053-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello.svg?67566677	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fonts/fontello941a.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:52	11356/11356	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222c5c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontello.eot?98111599	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontellof6a3.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:52	5296/5296	---M--	200	added ('OK')	font/woff2	etag:%2214b0-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontello.woff2?98111599	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontellof6a3.woff2	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:53	6296/6296	---M--	200	added ('OK')	font/woff	etag:%221898-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontello.woff?98111599	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontellof6a3.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:53	11188/11188	---MCZ	200	added ('OK')	font/ttf	etag:W/%222bb4-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontello.ttf?98111599	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontellof6a3.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:54	10202/10202	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2227da-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontello.svg?98111599	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/fontellof6a3.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:54	11868/11868	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222e5c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2.eot?cm84fd	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2347b.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:55	11676/11676	---MCZ	200	added ('OK')	font/ttf	etag:W/%222d9c-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2.ttf?cm84fd	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2347b.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:55	11752/11752	---M--	200	added ('OK')	font/woff	etag:%222de8-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2.woff?cm84fd	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2347b.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:56	43663/43663	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aa8f-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2.svg?cm84fd	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-2347b.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:56	3992/3992	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f98-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3.eot?e2it7p	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3f273.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:57	3800/3800	---MCZ	200	added ('OK')	font/ttf	etag:W/%22ed8-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3.ttf?e2it7p	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3f273.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:57	3876/3876	---M--	200	added ('OK')	font/woff	etag:%22f24-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3.woff?e2it7p	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3f273.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:58	10223/10223	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2227ef-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3.svg?e2it7p	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3f273.svg	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:58	1712/1712	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226b0-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3-1.eot?af1rau	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3-1b247.eot	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:59	1512/1512	---MCZ	200	added ('OK')	font/ttf	etag:W/%225e8-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3-1.ttf?af1rau	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3-1b247.ttf	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
08:04:59	1588/1588	---M--	200	added ('OK')	font/woff	etag:%22634-5f751ae67c080%22	https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3-1.woff?af1rau	C:/My%20Web%20Sites/seven2/sevencollab.com/wp-content/themes/sparks-child/assets/fonts/icomoon-page-3-1b247.woff	(from https://sevencollab.com/wp-content/themes/sparks-child/assets/fonts/custom_icon.css?ver=4.9.4)
